Inputs,Outputs,Nodes,Skip %,Optimizer,Best Val Acc (%),Best Epoch,Final Val Acc (%),Final Val Loss,CPU Load (%),Memory Used (MB),Memory Free (MB),Start Time,End Time,Avg Time (ns),Average Weight,Edge Count,Learning Rate,Dropout Rate,L2 Lambda,Adam Beta1,Adam Beta2,Adam Epsilon,RMSprop Decay,RMSprop Epsilon,Depth,Total Nodes,Layer Config,Architecture String,Teacher Params,Student Params,Baseline Params
NA,NA,NA,10.0,Config6,56.99999999999999,345,52.0,0.5878622909567432,12.65,44,467,216510029563600,216510035001000,5280297.5,1.334898,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,762
NA,NA,NA,10.0,Config3,64.0,136,46.5,0.7578634431937991,12.76,32,479,216490084127000,216490088862800,5291918.0,1.321267,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,762
NA,NA,NA,10.0,Config5,59.5,128,46.0,0.63120470464035,12.02,40,471,216503266237900,216503271251600,5240632.5,1.005851,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,762
NA,NA,NA,10.0,Config4,57.49999999999999,137,47.5,0.6650094334305325,12.11,36,475,216496687637000,216496692860200,5338114.0,1.070306,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,762
NA,NA,NA,10.0,Config6,57.99999999999999,88,54.0,0.5462667250609747,12.26,60,451,216536117000200,216536121830600,5046355.0,1.089681,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,762
NA,NA,NA,10.0,Config3,56.00000000000001,378,52.0,0.6824488204674932,12.4,48,463,216516458745800,216516463483700,4929104.5,1.598585,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,762
NA,NA,NA,10.0,Config5,56.00000000000001,188,48.5,0.580335868384521,12.58,56,455,216529619591200,216529624695600,5252598.0,1.237223,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,762
NA,NA,NA,10.0,Config4,56.99999999999999,290,47.5,0.6828980021685908,11.88,52,459,216523070306100,216523075331800,5301651.0,1.373308,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,762
NA,NA,NA,10.0,Config6,59.5,302,56.99999999999999,0.535413969323565,12.3,78,433,216563412025600,216563417096900,5203569.5,1.326787,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,762
NA,NA,NA,10.0,Config3,63.0,292,56.49999999999999,0.6385407512579951,12.53,64,447,216542479304100,216542483942200,4818417.0,1.443434,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,762
NA,NA,NA,10.0,Config5,57.99999999999999,209,47.0,0.6543149918067236,12.49,74,437,216556814893100,216556820227000,6376683.0,0.889794,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,762
NA,NA,NA,10.0,Config4,59.0,163,54.0,0.5559517881765669,12.68,68,443,216549158660300,216549166076400,5365373.5,0.9371,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,762
NA,NA,NA,100.0,Config6,56.49999999999999,12,48.0,0.751732073605907,12.31,130,381,221033048922800,221033057329700,8838175.0,2.101713,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1146
NA,NA,NA,100.0,Config5,57.99999999999999,201,51.5,0.6850383580506539,12.47,126,385,221023676606600,221023685080800,8935089.5,1.592885,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1146
NA,NA,NA,100.0,Config4,56.99999999999999,120,46.5,0.6633409286222754,12.45,120,391,221014437777500,221014446209200,9037810.5,1.575587,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1146
NA,NA,NA,100.0,Config3,56.00000000000001,3,44.5,0.7953016114044652,12.47,116,395,221005108932100,221005116489200,7706304.5,1.886183,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1146
NA,NA,NA,100.0,Config6,57.99999999999999,0,50.0,0.6793729622072959,12.15,148,363,221070088868700,221070096724000,8465622.0,1.164635,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1146
NA,NA,NA,100.0,Config5,59.0,369,52.5,0.6785834753385539,12.39,142,369,221060990695800,221061000569800,9192868.0,1.600683,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1146
NA,NA,NA,100.0,Config4,56.00000000000001,5,48.0,0.7120704765455266,12.07,138,373,221051434475200,221051444007500,9446680.5,1.492861,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1146
NA,NA,NA,100.0,Config3,60.0,47,47.0,0.6980775043305316,12.2,134,377,221041737422800,221041745049000,7802432.5,1.701441,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1146
NA,NA,NA,100.0,Config6,54.50000000000001,6,46.0,0.7401745145284001,12.0,166,345,221109009363800,221109022516300,9379176.0,1.384015,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1146
NA,NA,NA,100.0,Config5,56.00000000000001,234,48.0,0.7224221996272958,11.87,160,351,221099068949500,221099078856700,9502245.5,1.241068,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1146
NA,NA,NA,100.0,Config4,54.0,184,47.0,0.7580646515315537,10.52,156,355,221089247539600,221089259308500,10001771.0,1.386197,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1146
NA,NA,NA,100.0,Config3,54.0,46,48.5,0.7164250770471015,12.52,152,359,221078861302800,221078868246800,7722299.5,1.715889,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1146
NA,NA,NA,25.0,Config6,59.5,146,53.0,0.5568057576783523,12.4,46,465,217491915311600,217491920749900,5492304.0,1.00809,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,830
NA,NA,NA,25.0,Config3,60.5,200,52.5,0.6752846998375817,12.8,32,479,217471190842300,217471196764500,5970248.0,1.552113,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,830
NA,NA,NA,25.0,Config5,57.99999999999999,43,49.5,0.5643351377893776,12.22,40,471,217485285842400,217485291347400,5745620.0,1.286765,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,830
NA,NA,NA,25.0,Config4,56.00000000000001,329,53.0,0.6076070910365868,12.45,36,475,217478450506100,217478456336400,6315656.0,1.119769,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,830
NA,NA,NA,25.0,Config6,57.49999999999999,272,50.5,0.5982791521512083,12.49,62,449,217518571311100,217518576913000,5525316.0,0.891375,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,830
NA,NA,NA,25.0,Config3,56.49999999999999,210,55.50000000000001,0.7041100534381536,11.72,50,461,217498611476400,217498617213900,5753655.5,1.488796,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,830
NA,NA,NA,25.0,Config5,59.0,256,50.0,0.6966221199898136,11.93,58,453,217511930325300,217511935830200,5643519.5,1.570165,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,830
NA,NA,NA,25.0,Config4,57.49999999999999,284,52.5,0.725329795968899,12.37,54,457,217505271044000,217505276698300,5586663.5,1.586337,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,830
NA,NA,NA,25.0,Config6,60.5,111,50.0,0.6682270930064395,12.77,80,431,217546309596000,217546315598300,6019895.0,1.442039,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,830
NA,NA,NA,25.0,Config3,55.50000000000001,0,50.5,0.6754415090272101,12.37,66,445,217525440969200,217525446865800,6142096.0,1.484505,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,830
NA,NA,NA,25.0,Config5,62.0,87,49.5,0.6125529531030024,12.54,76,435,217539217208500,217539223546200,6141605.0,1.484085,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,830
NA,NA,NA,25.0,Config4,60.0,361,46.5,0.7074059821979682,12.61,70,441,217532130403400,217532135822600,5641995.0,1.399144,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,830
NA,NA,NA,50.0,Config6,59.5,47,55.50000000000001,0.6692935055476237,12.04,50,461,218490312504300,218490318579600,6279030.5,1.603651,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,924
NA,NA,NA,50.0,Config5,61.0,73,54.0,0.5645579866122173,12.59,46,465,218483412055900,218483418508900,6560391.5,1.425784,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,924
NA,NA,NA,50.0,Config4,59.5,100,48.0,0.6685251606377873,12.54,42,469,218476349463100,218476356120900,6531866.5,1.361303,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,924
NA,NA,NA,50.0,Config3,56.00000000000001,113,44.5,0.7119490468422096,12.36,38,473,218469402388800,218469408061300,6321792.0,1.520589,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,924
NA,NA,NA,50.0,Config6,56.49999999999999,213,49.5,0.6170062467053463,12.42,68,443,218517756375600,218517762435800,6132039.5,1.295572,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,924
NA,NA,NA,50.0,Config5,55.00000000000001,339,52.5,0.6529350624187067,12.9,64,447,218510968957900,218510975194300,6509216.5,1.340829,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,924
NA,NA,NA,50.0,Config4,57.99999999999999,356,55.50000000000001,0.6456781025834303,12.42,60,451,218503941052900,218503946994400,6279939.0,1.468154,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,924
NA,NA,NA,50.0,Config3,56.99999999999999,246,49.0,0.7203568579306946,12.37,56,455,218497087367600,218497092732500,5870354.0,1.334622,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,924
NA,NA,NA,50.0,Config6,60.0,2,54.0,0.5929027651577011,11.71,84,427,218547897823600,218547904576000,7282080.0,1.690788,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,924
NA,NA,NA,50.0,Config5,56.49999999999999,231,45.0,0.7686653712829445,12.53,80,431,218540149584600,218540156194100,8138321.5,1.463148,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,924
NA,NA,NA,50.0,Config4,63.0,46,46.0,0.8526056820097436,12.67,76,435,218531824525300,218531830907000,6920175.5,1.838937,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,924
NA,NA,NA,50.0,Config3,56.99999999999999,12,51.5,0.6837037574156181,12.62,72,439,218524396029000,218524402235400,5789534.5,1.371506,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,924
NA,NA,NA,75.0,Config6,62.0,370,59.5,0.6116166185122681,12.47,88,423,219698495612600,219698501433100,6255191.0,1.435525,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1020
NA,NA,NA,75.0,Config5,56.49999999999999,2,51.5,0.6713247102544693,12.41,82,429,219691193863500,219691201793500,6912691.0,1.769288,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1020
NA,NA,NA,75.0,Config4,59.5,166,47.0,0.7594939720325713,12.55,78,433,219683602235800,219683608920800,6693524.5,1.729964,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1020
NA,NA,NA,75.0,Config3,58.5,296,54.50000000000001,0.6426952158488908,12.37,74,437,219676190404900,219676197734000,7447767.0,1.603179,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1020
NA,NA,NA,75.0,Config6,57.99999999999999,224,47.5,0.7289658726642466,12.36,106,405,219728843336300,219728849460900,6148981.0,1.432368,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1020
NA,NA,NA,75.0,Config5,59.0,38,54.50000000000001,0.638045246753134,12.42,100,411,219721676034000,219721682647500,7329893.0,1.634551,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1020
NA,NA,NA,75.0,Config4,54.50000000000001,27,50.0,0.7551044642957607,12.65,96,415,219713808290200,219713815530700,6802232.5,1.583056,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1020
NA,NA,NA,75.0,Config3,61.0,95,50.0,0.7494791526479863,12.49,92,419,219706285113000,219706292292500,7424025.5,1.892675,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1020
NA,NA,NA,75.0,Config6,57.99999999999999,78,54.0,0.6173896865808901,12.6,124,387,219758884866200,219758890753900,6536432.5,1.093304,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1020
NA,NA,NA,75.0,Config5,56.49999999999999,18,45.5,0.8041388004855068,12.01,118,393,219751370365600,219751379001000,7016552.0,2.187374,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1020
NA,NA,NA,75.0,Config4,56.49999999999999,148,47.5,0.7597057147889055,12.26,114,397,219743832670200,219743839311100,6911303.0,1.923622,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1020
NA,NA,NA,75.0,Config3,60.0,399,60.0,0.5730358079196636,12.35,110,401,219736385070400,219736391871700,7016930.5,1.013878,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1020
22,2,22N-5N-5N-5N-5N-5N-5N-5N-2N-22N-5N-5N-5N-5N-5N-5N-5N-2N,25.0,Config6,61.0,34,50.0,0.7074288970554795,12.34,112,399,114880179583600,114880185545300,5616960.0,1.655729,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,118,"[22, 5, 5, 5, 5, 5, 5, 5, 2, 22, 5, 5, 5, 5, 5, 5, 5, 2]",22n-5n-5n-5n-5n-5n-5n-5n-2o,,674,718
22,2,22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N,25.0,Config5,60.0,588,50.0,0.7018193132100233,12.6,108,403,114873632482300,114873638091700,6230946.0,1.211477,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,32,240,"[22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-2o,,717,718
22,2,22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N,25.0,Config4,56.00000000000001,468,45.5,0.7245797440623883,12.64,104,407,114866515379000,114866521567100,5627233.5,1.558568,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,28,236,"[22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2]",22n-7n-7n-7n-7n-7n-2o,,701,718
22,2,22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N,25.0,Config3,61.0,240,43.5,0.7583285596255988,12.69,100,411,114860144176000,114860148797200,4958266.0,1.279401,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,168,"[22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2]",22n-8n-8n-8n-8n-2o,,698,718
22,2,22N-9N-9N-9N-9N-2N,25.0,Config3,57.99999999999999,22,50.0,0.6285688441728867,12.48,132,379,131515075964700,131515080871000,5259844.5,1.399541,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,6,60,"[22, 9, 9, 9, 9, 2]",22n-9n-9n-9n-9n-2o,,753,718
22,2,22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N,25.0,Config2,59.0,246,50.0,0.7231090716508299,12.5,96,415,114854040655200,114854046002900,5230346.0,1.457657,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,15,162,"[22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2]",22n-10n-10n-10n-2o,,686,718
22,2,22N-11N-11N-11N-2N,25.0,Config2,59.5,6,54.0,0.7118265076390636,12.61,128,383,131509840784700,131509848011300,5465676.5,1.795578,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,5,57,"[22, 11, 11, 11, 2]",22n-11n-11n-11n-2o,,743,718
22,2,22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N,25.0,Config1,56.99999999999999,73,49.5,0.7240477171991951,12.33,92,419,114847800472100,114847805794100,5287028.0,1.50877,28,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,16,208,"[22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2]",22n-14n-14n-2o,,698,718
22,2,22N-5N-5N-5N-5N-5N-5N-5N-2N-22N-5N-5N-5N-5N-5N-5N-5N-2N,25.0,Config6,54.0,205,46.5,0.6959267426821849,12.73,134,377,114918697355700,114918702352100,5067561.0,1.333541,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,118,"[22, 5, 5, 5, 5, 5, 5, 5, 2, 22, 5, 5, 5, 5, 5, 5, 5, 2]",22n-5n-5n-5n-5n-5n-5n-5n-2o,,667,718
22,2,22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N,25.0,Config5,59.5,82,46.0,0.7310080294248322,12.61,130,381,114912526651300,114912531995200,5852059.5,1.301728,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,32,240,"[22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-2o,,727,718
22,2,22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N,25.0,Config4,58.5,547,53.5,0.619991468553245,12.47,126,385,114905950914600,114905956196800,5726607.0,1.296438,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,28,236,"[22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2]",22n-7n-7n-7n-7n-7n-2o,,701,718
22,2,22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N,25.0,Config3,56.99999999999999,2,50.0,0.6854232153222067,12.53,122,389,114899240538700,114899245546700,5389303.0,1.469567,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,24,224,"[22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2]",22n-8n-8n-8n-8n-2o,,682,718
22,2,22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N,25.0,Config2,56.49999999999999,483,48.0,0.7438341356210431,12.7,118,393,114892885816300,114892891177100,5356923.0,1.550307,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,20,216,"[22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2]",22n-10n-10n-10n-2o,,688,718
22,2,22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N,25.0,Config1,55.00000000000001,0,44.0,0.742908455129089,12.19,116,395,114886467369300,114886472598800,5289620.0,1.582393,28,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,16,208,"[22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2]",22n-14n-14n-2o,,700,718
22,2,22N-5N-5N-5N-5N-5N-5N-5N-2N-22N-5N-5N-5N-5N-5N-5N-5N-2N-22N-5N-5N-5N-5N-5N-5N-5N-2N,25.0,Config6,56.99999999999999,568,55.00000000000001,0.5711194792865462,12.03,158,353,114956430335800,114956436419600,5048427.0,1.63169,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,27,177,"[22, 5, 5, 5, 5, 5, 5, 5, 2, 22, 5, 5, 5, 5, 5, 5, 5, 2, 22, 5, 5, 5, 5, 5, 5, 5, 2]",22n-5n-5n-5n-5n-5n-5n-5n-2o,,684,718
22,2,22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N,25.0,Config5,61.5,716,57.99999999999999,0.5301602620311122,12.44,154,357,114950310680500,114950316187600,5557596.5,1.231217,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,32,240,"[22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-2o,,684,718
22,2,22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N,25.0,Config4,57.49999999999999,28,52.0,0.6334091111534456,12.68,150,361,114944013367100,114944019048400,5864295.5,1.790309,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,28,236,"[22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2]",22n-7n-7n-7n-7n-7n-2o,,713,718
22,2,22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N,25.0,Config3,58.5,42,48.5,0.6394683703055931,12.24,146,365,114937483433600,114937489027100,5216434.0,1.10281,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,12,112,"[22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2]",22n-8n-8n-8n-8n-2o,,655,718
22,2,22N-9N-9N-9N-9N-2N-22N-9N-9N-9N-9N-2N,25.0,Config3,51.0,1,46.5,0.7134474174537836,12.56,180,331,131563074277600,131563079354300,5044505.5,1.471605,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,12,120,"[22, 9, 9, 9, 9, 2, 22, 9, 9, 9, 9, 2]",22n-9n-9n-9n-9n-2o,,753,718
22,2,22N-10N-10N-10N-2N-22N-10N-10N-10N-2N,25.0,Config2,53.5,141,48.0,0.690017931905792,12.45,142,369,114931210857900,114931215956400,5209683.0,1.49768,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,10,108,"[22, 10, 10, 10, 2, 22, 10, 10, 10, 2]",22n-10n-10n-10n-2o,,674,718
22,2,22N-11N-11N-11N-2N-22N-11N-11N-11N-2N,25.0,Config2,53.0,356,43.0,0.8167983790235488,12.43,176,335,131558179040800,131558183810500,4900999.0,1.715355,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,10,114,"[22, 11, 11, 11, 2, 22, 11, 11, 11, 2]",22n-11n-11n-11n-2o,,750,718
22,2,22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N,25.0,Config1,56.99999999999999,786,54.50000000000001,0.6629885019141196,12.39,138,373,114925072560000,114925077459800,5389249.0,1.371703,28,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,16,208,"[22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2]",22n-14n-14n-2o,,702,718
NA,NA,NA,0.0,Config6,58.5,233,49.0,0.5390185386825375,12.61,118,393,215552266542300,215552271277500,6927812.5,0.817005,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,718
NA,NA,NA,0.0,Config4,56.99999999999999,101,48.0,0.6239490594287784,12.46,108,403,215536823303100,215536828405300,5153488.0,0.904177,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,718
NA,NA,NA,0.0,Config3,60.5,227,49.0,0.6449960268012256,12.5,104,407,215530082723200,215530087806800,5052631.5,1.255201,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,718
NA,NA,NA,0.0,Config5,55.50000000000001,1,51.0,0.5348149333432455,12.23,114,397,215543612632200,215543617957600,5234692.0,0.913869,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,718
NA,NA,NA,0.0,Config6,56.99999999999999,339,52.5,0.5530574609741692,12.69,134,377,215584466231200,215584471747200,5990241.5,0.728714,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,718
NA,NA,NA,0.0,Config4,56.99999999999999,308,50.0,0.635265666819293,12.12,126,385,215569411275800,215569418347900,7985077.5,1.01451,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,718
NA,NA,NA,0.0,Config3,52.5,200,50.0,0.7465770949199418,12.0,122,389,215559923615400,215559930325800,6082616.5,1.372534,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,718
NA,NA,NA,0.0,Config5,57.99999999999999,132,51.0,0.5619515549757829,12.64,130,381,215576651239000,215576656126100,5678675.5,1.179833,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,718
